 3
 0 10 20
        JDAY  MM  DD      TEMP    SALT JDAY=0 FOR JAN 01
    222.0000  08  10     31.42     35.00     30.40     35.10     30.30     35.20
    223.0000  08  11     31.53     34.90     30.40     35.00     30.30     35.10
    224.0000  08  12     31.56     34.90     30.40     35.00     30.30     35.10
    225.0000  08  13     31.58     34.90     30.40     35.00     30.30     35.10
    226.0000  08  14     31.57     34.90     30.40     35.00     30.30     35.10
    227.0000  08  15     31.38     34.80     30.40     34.90     30.30     35.00
    228.0000  08  16     31.36     34.80     30.40     34.90     30.30     35.00
    229.0000  08  17     31.56     34.80     30.40     34.90     30.30     35.00
    230.0000  08  18     31.59     34.80     30.40     34.90     30.30     35.00
    231.0000  08  19     31.51     34.80     30.40     34.90     30.30     35.00
    232.0000  08  20     31.36     34.70     30.40     34.80     30.30     34.90
    233.0000  08  21     31.26     34.70     30.40     34.80     30.30     34.90
    234.0000  08  22     31.20     34.70     30.30     34.80     30.20     34.90
    235.0000  08  23     31.23     34.70     30.30     34.80     30.20     34.90
    236.0000  08  24     31.34     34.70     30.30     34.80     30.20     34.90
    237.0000  08  25     31.38     34.70     30.30     34.80     30.20     34.90
    238.0000  08  26     31.32     34.60     30.30     34.70     30.20     34.80
    239.0000  08  27     31.10     34.60     30.30     34.70     30.20     34.80
    240.0000  08  28     30.99     34.60     30.30     34.70     30.20     34.80
    241.0000  08  29     31.19     34.60     30.30     34.70     30.20     34.80
    242.0000  08  30     31.32     34.60     30.30     34.70     30.20     34.80
    243.0000  08  31     31.05     34.60     30.30     34.70     30.20     34.80
    244.0000  09  01     30.85     34.50     30.20     34.60     30.10     34.70
    245.0000  09  02     31.01     34.50     30.20     34.60     30.10     34.70
    246.0000  09  03     31.10     34.50     30.20     34.60     30.10     34.70
    247.0000  09  04     30.97     34.50     30.20     34.60     30.10     34.70
    248.0000  09  05     30.72     34.50     30.20     34.60     30.10     34.70
    249.0000  09  06     30.23     34.50     30.20     34.60     30.10     34.70
    250.0000  09  07     30.08     34.40     30.20     34.50     30.10     34.60
    251.0000  09  08     30.14     34.40     30.20     34.50     30.10     34.60
    252.0000  09  09     29.98     34.40     30.20     34.50     30.10     34.60
    253.0000  09  10     29.92     34.40     30.20     34.50     30.10     34.60
    254.0000  09  11     30.02     34.40     30.10     34.50     30.00     34.60
    255.0000  09  12     30.11     34.40     30.10     34.50     30.00     34.60
    256.0000  09  13     29.96     34.30     30.10     34.40     30.00     34.50
    257.0000  09  14     29.69     34.30     30.10     34.40     30.00     34.50
    258.0000  09  15     29.40     34.30     30.10     34.40     30.00     34.50
    259.0000  09  16     29.45     34.30     30.10     34.40     30.00     34.50
    260.0000  09  17     29.61     34.30     30.10     34.40     30.00     34.50
    261.0000  09  18     29.87     34.30     30.10     34.40     30.00     34.50
    262.0000  09  19     29.74     34.30     30.10     34.40     30.00     34.50
    263.0000  09  20     29.53     34.20     30.10     34.30     30.00     34.40
    264.0000  09  21     29.21     34.20     30.10     34.30     30.00     34.40
    265.0000  09  22     29.14     34.20     30.00     34.30     29.90     34.40
    266.0000  09  23     29.03     34.20     30.00     34.30     29.90     34.40
    267.0000  09  24     29.27     34.20     30.00     34.30     29.90     34.40
    268.0000  09  25     29.24     34.20     30.00     34.30     29.90     34.40
    269.0000  09  26     28.95     34.10     30.00     34.20     29.90     34.30
    270.0000  09  27     28.71     34.10     30.00     34.20     29.90     34.30
    271.0000  09  28     28.57     34.10     30.00     34.20     29.90     34.30
    272.0000  09  29     28.59     34.10     30.00     34.20     29.90     34.30
    273.0000  09  30     28.65     34.10     30.00     34.20     29.90     34.30
    274.0000  10  01     28.51     34.10     30.00     34.20     29.90     34.30
    275.0000  10  02     28.32     34.00     29.90     34.10     29.80     34.20
    276.0000  10  03     28.21     34.00     29.90     34.10     29.80     34.20
    277.0000  10  04     28.31     34.00     29.90     34.10     29.80     34.20
    278.0000  10  05     28.28     34.00     29.90     34.10     29.80     34.20
    279.0000  10  06     28.18     34.00     29.90     34.10     29.80     34.20
    280.0000  10  07     28.31     34.00     29.90     34.10     29.80     34.20
    281.0000  10  08     28.30     33.90     29.90     34.00     29.80     34.10
    282.0000  10  09     28.17     33.90     29.90     34.00     29.80     34.10
    283.0000  10  10     28.08     33.90     29.90     34.00     29.80     34.10
    284.0000  10  11     28.09     33.90     29.90     34.00     29.80     34.10
    285.0000  10  12     28.01     33.90     29.80     34.00     29.70     34.10
