Sponge Node Number = 220
     167        80000.00        0.001000
     168        80000.00        0.001000
     169        80000.00        0.001000
     170        80000.00        0.001000
     171        80000.00        0.001000
     172        80000.00        0.001000
     173        80000.00        0.001000
     174        80000.00        0.001000
     175        80000.00        0.001000
     176        80000.00        0.001000
     177        80000.00        0.001000
     178        80000.00        0.001000
     179        80000.00        0.001000
     180        80000.00        0.001000
     181        80000.00        0.001000
     182        80000.00        0.001000
     183        80000.00        0.001000
     184        80000.00        0.001000
     185        80000.00        0.001000
     186        80000.00        0.001000
     187        80000.00        0.001000
     188        80000.00        0.001000
     189        80000.00        0.001000
     190        80000.00        0.001000
     191        80000.00        0.001000
     192        80000.00        0.001000
     193        80000.00        0.001000
     194        80000.00        0.001000
     195        80000.00        0.001000
     196        80000.00        0.001000
     197        80000.00        0.001000
     198        80000.00        0.001000
     199        80000.00        0.001000
     200        80000.00        0.001000
     201        80000.00        0.001000
     202        80000.00        0.001000
     203        80000.00        0.001000
     204        80000.00        0.001000
     205        80000.00        0.001000
     206        80000.00        0.001000
     207        80000.00        0.001000
     208        80000.00        0.001000
     209        80000.00        0.001000
     210        80000.00        0.001000
     211        80000.00        0.001000
     212        80000.00        0.001000
     213        80000.00        0.001000
     214        80000.00        0.001000
     215        80000.00        0.001000
     216        80000.00        0.001000
     217        80000.00        0.001000
     218        80000.00        0.001000
     219        80000.00        0.001000
     220        80000.00        0.001000
